action,pair,amount,price,total_usdt,initial_usd,current_usd,profit
buy,DATA/ETH,4.7488190907415313e-32,3116.99,1.33218194558854e-27,,,
buy,DATA/ETH,4.271730730419227e-32,3118.6,1.198963751029686e-27,,,
buy,DATA/ETH,3.8597436557921597e-32,3106.33,1.0790673759267175e-27,,,
buy,DATA/ETH,3.48542728840584e-32,3095.94,9.711606383340457e-28,,,
buy,DATA/ETH,3.1243003282515685e-32,3108.41,8.74044574500641e-28,,,
buy,DATA/ETH,2.813735008935378e-32,3106.35,7.866401170505769e-28,,,
buy,DATA/ETH,2.4851678399495055e-32,3165.34,7.079761053455192e-28,,,
buy,DATA/ETH,2.2615793427319373e-32,3130.45,6.371784948109673e-28,,,
buy,DATA/ETH,2.022275278694196e-32,3150.8,5.734606453298706e-28,,,
buy,DATA/ETH,1.8323709514280394e-32,3129.61,5.161145807968835e-28,,,
buy,DATA/ETH,1.6486123452273802e-32,3130.6,4.645031227171952e-28,,,
buy,DATA/ETH,1.4855543134105e-32,3126.8,4.180528104454757e-28,,,
buy,DATA/ETH,1.3363150826156363e-32,3128.4,3.7624752940092806e-28,,,
sell,DATA/ETH,6.268469127263091e-31,3122.21,2.333395228784138e-27,,,
buy,DATA/ETH,7.468059621648705e-32,3124.5,2.100055705905724e-27,,,
buy,DATA/ETH,6.694428807931489e-32,3137.02,1.8900501353151515e-27,,,
buy,DATA/ETH,6.043074581440744e-32,3127.63,1.7010451217836364e-27,,,
buy,DATA/ETH,5.449377940963872e-32,3121.54,1.5309406096052728e-27,,,
buy,DATA/ETH,4.926757448687883e-32,3107.4,1.3778465486447456e-27,,,
buy,DATA/ETH,4.4200849105129717e-32,3117.24,1.2400618937802709e-27,,,
buy,DATA/ETH,3.9895180445268184e-32,3108.3,1.1160557044022439e-27,,,
buy,DATA/ETH,3.6115969982598023e-32,3090.2,1.0044501339620195e-27,,,
buy,DATA/ETH,3.260270227863531e-32,3080.88,9.040051205658175e-28,,,
buy,DATA/ETH,2.9285209127792203e-32,3086.9,8.136046085092358e-28,,,
buy,DATA/ETH,2.633877010389239e-32,3089.0,7.322441476583123e-28,,,
buy,DATA/ETH,2.373016737341851e-32,3085.71,6.59019732892481e-28,,,
buy,DATA/ETH,2.1310740514497694e-32,3092.43,5.931177596032329e-28,,,
buy,DATA/ETH,1.909771580008478e-32,3105.7,5.338059836429096e-28,,,
buy,DATA/ETH,1.6915130082892385e-32,3155.79,4.804253852786186e-28,,,
buy,DATA/ETH,1.528104586548106e-32,3143.93,4.323828467507567e-28,,,
buy,DATA/ETH,1.3794844490800628e-32,3134.38,3.8914456207568104e-28,,,
sell,DATA/ETH,6.266007523714e-31,3138.1,2.3554803830923713e-27,,,
sell,DATA/ETH,5.6394067713426e-31,3137.19,4.124669435991201e-27,,,
buy,DATA/ETH,1.3104214449757434e-31,3147.59,3.712202492392081e-27,,,
buy,DATA/ETH,1.1772548790278287e-31,3153.27,3.340982243152873e-27,,,
buy,DATA/ETH,1.0572126407840293e-31,3160.18,3.0068840188375857e-27,,,
buy,DATA/ETH,9.551060659158465e-32,3148.22,2.7061956169538272e-27,,,
buy,DATA/ETH,8.597074210177321e-32,3147.81,2.4355760552584445e-27,,,
buy,DATA/ETH,7.757476327802286e-32,3139.65,2.1920184497326e-27,,,
buy,DATA/ETH,6.975507803569191e-32,3142.45,1.97281660475934e-27,,,
buy,DATA/ETH,6.28792181203116e-32,3137.47,1.775534944283406e-27,,,
buy,DATA/ETH,5.661240775064267e-32,3136.3,1.5979814498550653e-27,,,
buy,DATA/ETH,5.102111908860363e-32,3132.0,1.4381833048695588e-27,,,
buy,DATA/ETH,4.5854588218006595e-32,3136.4,1.2943649743826029e-27,,,
buy,DATA/ETH,4.1117318864243193e-32,3147.98,1.1649284769443426e-27,,,
buy,DATA/ETH,3.705478964769841e-32,3143.8,1.0484356292499084e-27,,,
buy,DATA/ETH,3.3469185684776845e-32,3132.54,9.435920663249176e-28,,,
buy,DATA/ETH,3.0102375297881323e-32,3134.61,8.492328596924258e-28,,,
buy,DATA/ETH,2.697613027875397e-32,3148.09,7.643095737231832e-28,,,
buy,DATA/ETH,2.4046083514440159e-32,3178.52,6.878786163508649e-28,,,
buy,DATA/ETH,2.1655782810549768e-32,3176.42,6.1909075471577845e-28,,,
buy,DATA/ETH,1.9464957356794083e-32,3180.54,5.571816792442006e-28,,,
buy,DATA/ETH,1.7424941729735666e-32,3197.61,5.014635113197805e-28,,,
buy,DATA/ETH,1.5659968500399118e-32,3202.2,4.513171601878025e-28,,,
buy,DATA/ETH,1.4345928116943715e-32,3145.96,4.061854441690222e-28,,,
buy,DATA/ETH,1.2897928832413706e-32,3149.23,3.6556689975211997e-28,,,
buy,DATA/ETH,1.1781307397246481e-32,3102.94,3.29010209776908e-28,,,
buy,DATA/ETH,1.0555449997173795e-32,3116.97,2.9610918879921717e-28,,,
buy,DATA/ETH,9.621869619725916e-33,3077.46,2.6649826991929545e-28,,,
buy,DATA/ETH,8.626633322628323e-33,3089.25,2.398484429273659e-28,,,
buy,DATA/ETH,7.80693117185665e-33,3072.25,2.158635986346293e-28,,,
buy,DATA/ETH,7.03026548318442e-33,3070.49,1.9427723877116638e-28,,,
buy,DATA/ETH,6.31487855586434e-33,3076.5,1.7484951489404974e-28,,,
buy,DATA/ETH,5.6957393371636136e-33,3069.83,1.5736456340464476e-28,,,
buy,DATA/ETH,5.1135058605604285e-33,3077.43,1.4162810706418028e-28,,,
sell,DATA/ETH,6.341895485251773e-31,3085.12,2.098178967010175e-27,,,
sell,DATA/ETH,5.707705936726595e-31,3081.79,3.8571740748846406e-27,,,
buy,DATA/ETH,1.2594483998460912e-31,3062.59,3.4714566673961764e-27,,,
buy,DATA/ETH,1.130035145751183e-31,3071.99,3.1243110006565588e-27,,,
buy,DATA/ETH,1.0096139679490974e-31,3094.56,2.811879900590903e-27,,,
buy,DATA/ETH,9.111434822562143e-32,3086.1,2.5306919105318125e-27,,,
buy,DATA/ETH,8.299554670361022e-32,3049.19,2.277622719478631e-27,,,
buy,DATA/ETH,7.428209431535759e-32,3066.18,2.049860447530768e-27,,,
buy,DATA/ETH,6.678418597667177e-32,3069.38,1.8448744027776912e-27,,,
buy,DATA/ETH,6.010615902916866e-32,3069.36,1.660386962499922e-27,,,
buy,DATA/ETH,5.395421337817385e-32,3077.4,1.4943482662499298e-27,,,
buy,DATA/ETH,4.790514383420893e-32,3119.39,1.3449134396249369e-27,,,
buy,DATA/ETH,4.3202852523431815e-32,3113.02,1.2104220956624432e-27,,,
buy,DATA/ETH,3.904574809960107e-32,3100.01,1.0893798860961989e-27,,,
buy,DATA/ETH,3.5561137497427657e-32,3063.4,9.80441897486579e-28,,,
buy,DATA/ETH,3.187485646480486e-32,3075.91,8.823977077379211e-28,,,
buy,DATA/ETH,2.8830590686816804e-32,3060.63,7.9415793696412895e-28,,,
buy,DATA/ETH,2.5685941424546506e-32,3091.8,7.147421432677161e-28,,,
buy,DATA/ETH,2.3270815139226485e-32,3071.41,6.432679289409445e-28,,,
buy,DATA/ETH,2.094448373460569e-32,3071.3,5.789411360468501e-28,,,
buy,DATA/ETH,1.8923417284061534e-32,3059.39,5.2104702244216505e-28,,,
buy,DATA/ETH,1.7095167276115024e-32,3047.92,4.689423201979486e-28,,,
buy,DATA/ETH,1.5377124294514662e-32,3049.61,4.220480881781537e-28,,,
buy,DATA/ETH,1.3846040653450575e-32,3048.15,3.7984327936033832e-28,,,
buy,DATA/ETH,1.2448980052449474e-32,3051.2,3.418589514243045e-28,,,
buy,DATA/ETH,1.125780307920282e-32,3036.64,3.0767305628187405e-28,,,
buy,DATA/ETH,1.0236353592082818e-32,3005.69,2.7690575065368663e-28,,,
buy,DATA/ETH,9.168275269469734e-33,3020.26,2.4921517558831796e-28,,,
buy,DATA/ETH,8.240588564013371e-33,3024.24,2.2429365802948616e-28,,,
buy,DATA/ETH,7.411946625518773e-33,3026.11,2.0186429222653753e-28,,,
buy,DATA/ETH,6.657090683916524e-33,3032.32,1.8167786300388378e-28,,,
buy,DATA/ETH,6.030199913830449e-33,3012.8,1.635100767034954e-28,,,
buy,DATA/ETH,5.4038626711446695e-33,3025.8,1.4715906903314586e-28,,,
buy,DATA/ETH,4.880590245826826e-33,3015.19,1.3244316212983127e-28,,,
buy,DATA/ETH,4.422127543141133e-33,2995.01,1.1919884591684815e-28,,,
buy,DATA/ETH,3.971600314427449e-33,3001.28,1.0727896132516333e-28,,,
buy,DATA/ETH,3.5778377792765996e-33,2998.43,9.655106519264699e-29,,,
buy,DATA/ETH,3.213516429945682e-33,3004.53,8.689595867338229e-29,,,
buy,DATA/ETH,2.905918071149222e-33,2990.31,7.820636280604406e-29,,,
buy,DATA/ETH,2.6049163898544453e-33,3002.26,7.038572652543966e-29,,,
buy,DATA/ETH,2.324649135525453e-33,3027.8,6.33471538728957e-29,,,
buy,DATA/ETH,2.0974350833017364e-33,3020.22,5.701243848560612e-29,,,
buy,DATA/ETH,1.895996943308961e-33,3006.99,5.131119463704551e-29,,,
buy,DATA/ETH,1.7012149474344947e-33,3016.15,4.6180075173340965e-29,,,
buy,DATA/ETH,1.5336612923297456e-33,3011.1,4.1562067656006865e-29,,,
buy,DATA/ETH,1.3810289967106451e-33,3009.5,3.740586089040618e-29,,,
buy,DATA/ETH,1.2471156098542097e-33,2999.39,3.366527480136556e-29,,,
buy,DATA/ETH,1.140573273615605e-33,2951.61,3.0298747321229e-29,,,
buy,DATA/ETH,1.0194733284397377e-33,2972.0,2.7268872589106103e-29,,,
buy,DATA/ETH,9.184005156022087e-34,2969.17,2.4541985330195493e-29,,,
buy,DATA/ETH,8.251625758252806e-34,2974.2,2.2087786797175943e-29,,,
buy,DATA/ETH,7.393624175180489e-34,2987.41,1.987900811745835e-29,,,
buy,DATA/ETH,6.6322387316239295e-34,2997.33,1.7891107305712514e-29,,,
buy,DATA/ETH,5.966705677094977e-34,2998.49,1.6101996575141263e-29,,,
buy,DATA/ETH,5.371074039961594e-34,2997.91,1.4491796917627137e-29,,,
buy,DATA/ETH,4.841589380435969e-34,2993.19,1.3042617225864422e-29,,,
buy,DATA/ETH,4.341388774524231e-34,3004.25,1.173835550327798e-29,,,
buy,DATA/ETH,3.911494374615704e-34,3000.99,1.0564519952950183e-29,,,
buy,DATA/ETH,3.540875238538198e-34,2983.59,9.508067957655165e-30,,,
buy,DATA/ETH,3.185495831430972e-34,2984.8,8.557261161889648e-30,,,
buy,DATA/ETH,2.869118657885443e-34,2982.54,7.701535045700684e-30,,,
buy,DATA/ETH,2.6060960495738643e-34,2955.2,6.931381541130616e-30,,,
buy,DATA/ETH,2.3281544878176195e-34,2977.2,6.2382433870175545e-30,,,
buy,DATA/ETH,2.0876607221918425e-34,2988.15,5.614419048315799e-30,,,
buy,DATA/ETH,1.888081842715016e-34,2973.61,5.052977143484219e-30,,,
buy,DATA/ETH,1.6915373018583292e-34,2987.21,4.547679429135798e-30,,,
buy,DATA/ETH,1.5128724410712603e-34,3005.99,4.092911486222218e-30,,,
buy,DATA/ETH,1.3667594398677017e-34,2994.61,3.6836203375999965e-30,,,
buy,DATA/ETH,1.2263241896404198e-34,3003.79,3.315258303839997e-30,,,
sell,DATA/ETH,6.392437389012788e-31,3016.8,1.931785769821218e-27,,,
sell,DATA/ETH,5.753193650111509e-31,3021.4,3.67005569926591e-27,,,
sell,DATA/ETH,5.177874285100359e-31,3021.81,5.2347109286118214e-27,,,
buy,DATA/ETH,1.7331241755574022e-31,3020.39,4.711239835750639e-27,,,
buy,DATA/ETH,1.5424688839689752e-31,3054.35,4.2401158521755756e-27,,,
buy,DATA/ETH,1.396502204099668e-31,3036.24,3.816104266958018e-27,,,
buy,DATA/ETH,1.2611051774481222e-31,3026.0,3.4344938402622164e-27,,,
buy,DATA/ETH,1.1308092454439013e-31,3037.2,3.0910444562359947e-27,,,
buy,DATA/ETH,1.0198639506658203e-31,3030.84,2.7819400106123954e-27,,,
buy,DATA/ETH,9.184502915572709e-32,3028.95,2.5037460095511557e-27,,,
buy,DATA/ETH,8.2588270535399e-32,3031.6,2.25337140859604e-27,,,
buy,DATA/ETH,7.43736025016846e-32,3029.8,2.028034267736436e-27,,,
buy,DATA/ETH,6.656713279513019e-32,3046.6,1.8252308409627926e-27,,,
buy,DATA/ETH,5.999568877722203e-32,3042.27,1.642707756866513e-27,,,
buy,DATA/ETH,5.408981747996421e-32,3037.0,1.4784369811798618e-27,,,
buy,DATA/ETH,4.8742144586864674e-32,3033.18,1.3305932830618756e-27,,,
buy,DATA/ETH,4.391469440293984e-32,3029.95,1.197533954755688e-27,,,
buy,DATA/ETH,3.9420443891426103e-32,3037.85,1.0777805592801192e-27,,,
buy,DATA/ETH,3.5593809751655196e-32,3028.0,9.700025033521073e-28,,,
buy,DATA/ETH,3.211237658623499e-32,3020.65,8.730022530168966e-28,,,
buy,DATA/ETH,2.973653609477846e-32,2935.79,7.857020277152069e-28,,,
buy,DATA/ETH,2.692106422098744e-32,2918.54,7.0713182494368615e-28,,,
buy,DATA/ETH,2.4202669838679617e-32,2921.71,6.364186424493176e-28,,,
buy,DATA/ETH,2.2000319501699674e-32,2892.77,5.727767782043858e-28,,,
buy,DATA/ETH,1.969909438973961e-32,2907.63,5.154991003839472e-28,,,
buy,DATA/ETH,1.7766029100632317e-32,2901.6,4.639491903455525e-28,,,
sell,DATA/ETH,6.238042943919478e-31,2893.36,2.2688395835674387e-27,,,
sell,DATA/ETH,5.61423864952753e-31,2906.52,3.900629275529915e-27,,,
sell,DATA/ETH,5.052814784574777e-31,2905.56,5.368754928076824e-27,,,
sell,DATA/ETH,4.5475333061172995e-31,2909.98,6.692078025090346e-27,,,
buy,DATA/ETH,2.2961718420595126e-31,2914.45,6.022870222581311e-27,,,
buy,DATA/ETH,2.0629800385618465e-31,2919.5,5.42058320032318e-27,,,
buy,DATA/ETH,1.8571273127049402e-31,2918.8,4.878524880290862e-27,,,
buy,DATA/ETH,1.6758931227381872e-31,2911.0,4.390672392261776e-27,,,
buy,DATA/ETH,1.5072682431382687e-31,2913.0,3.951605153035598e-27,,,
buy,DATA/ETH,1.353822619537009e-31,2918.85,3.5564446377320384e-27,,,
buy,DATA/ETH,1.2178478831519135e-31,2920.27,3.2008001739588346e-27,,,
buy,DATA/ETH,1.0954891416109366e-31,2921.8,2.880720156562951e-27,,,
buy,DATA/ETH,9.897477312142513e-32,2910.56,2.592648140906656e-27,,,
buy,DATA/ETH,8.905495985994718e-32,2911.29,2.3333833268159905e-27,,,
buy,DATA/ETH,8.027133400585477e-32,2906.87,2.1000449941343914e-27,,,
buy,DATA/ETH,7.233054329869778e-32,2903.4,1.8900404947209523e-27,,,
buy,DATA/ETH,6.516931572722407e-32,2900.2,1.701036445248857e-27,,,
buy,DATA/ETH,5.837782600447715e-32,2913.84,1.5309328007239714e-27,,,
buy,DATA/ETH,5.274840561631418e-32,2902.33,1.3778395206515742e-27,,,
buy,DATA/ETH,4.709403226048885e-32,2925.72,1.2400555685864168e-27,,,
buy,DATA/ETH,4.240289039981456e-32,2924.46,1.116050011727775e-27,,,
buy,DATA/ETH,3.808693436877063e-32,2930.27,1.0044450105549974e-27,,,
buy,DATA/ETH,3.4248787351122903e-32,2932.79,9.040005094994977e-28,,,
buy,DATA/ETH,3.084683767200336e-32,2930.61,8.13600458549548e-28,,,
buy,DATA/ETH,2.783595607524011e-32,2922.84,7.322404126945931e-28,,,
buy,DATA/ETH,2.5087465959557794e-32,2918.75,6.590163714251339e-28,,,
buy,DATA/ETH,2.2600090241226274e-32,2915.99,5.931147342826205e-28,,,
buy,DATA/ETH,2.0364804006339014e-32,2912.45,5.3380326085435845e-28,,,
buy,DATA/ETH,1.8276301925346265e-32,2920.74,4.804229347689226e-28,,,
buy,DATA/ETH,1.6495151425022494e-32,2912.51,4.323806412920304e-28,,,
buy,DATA/ETH,1.480963564377294e-32,2919.59,3.8914257716282733e-28,,,
buy,DATA/ETH,1.3321690898108511e-32,2921.12,3.5022831944654457e-28,,,
buy,DATA/ETH,1.1958000814203146e-32,2928.82,3.152054875018901e-28,,,
buy,DATA/ETH,1.0772793956878477e-32,2925.94,2.836849387517011e-28,,,
buy,DATA/ETH,9.716102760920532e-33,2919.74,2.55316444876531e-28,,,
buy,DATA/ETH,8.780399094729039e-33,2907.8,2.297848003888779e-28,,,
buy,DATA/ETH,7.880704728011204e-33,2915.79,2.0680632034999007e-28,,,
buy,DATA/ETH,7.092853186198515e-33,2915.7,1.8612568831499105e-28,,,
buy,DATA/ETH,6.351025315801022e-33,2930.64,1.6751311948349194e-28,,,
buy,DATA/ETH,5.7210764850919384e-33,2928.0,1.5076180753514275e-28,,,
buy,DATA/ETH,5.145963509533119e-33,2929.71,1.3568562678162846e-28,,,
buy,DATA/ETH,4.621114524561543e-33,2936.21,1.221170641034656e-28,,,
buy,DATA/ETH,4.1684865525686925e-33,2929.53,1.0990535769311906e-28,,,
buy,DATA/ETH,3.740834982185748e-33,2937.99,9.891482192380715e-29,,,
buy,DATA/ETH,3.3764049550895226e-33,2929.59,8.902333973142643e-29,,,
buy,DATA/ETH,3.0263371792218726e-33,2941.62,8.012100575828378e-29,,,
buy,DATA/ETH,2.735438912880976e-33,2929.0,7.21089051824554e-29,,,
buy,DATA/ETH,2.4613908104333492e-33,2929.6,6.489801466420986e-29,,,
buy,DATA/ETH,2.2197980114998587e-33,2923.6,5.840821319778888e-29,,,
buy,DATA/ETH,1.993992004594716e-33,2929.21,5.256739187800999e-29,,,
buy,DATA/ETH,1.7929095853289267e-33,2931.96,4.7310652690208994e-29,,,
buy,DATA/ETH,1.615083900256341e-33,2929.3,4.257958742118809e-29,,,
buy,DATA/ETH,1.4517863630724467e-33,2932.91,3.8321628679069283e-29,,,
buy,DATA/ETH,1.3134010802562698e-33,2917.74,3.4489465811162356e-29,,,
buy,DATA/ETH,1.1953304039774154e-33,2885.35,3.104051923004612e-29,,,
buy,DATA/ETH,1.0740961421093358e-33,2889.92,2.793646730704151e-29,,,
buy,DATA/ETH,9.680867752133426e-34,2885.74,2.5142820576337356e-29,,,
buy,DATA/ETH,8.744051504245416e-34,2875.42,2.262853851870362e-29,,,
buy,DATA/ETH,7.751623225097158e-34,2919.2,2.0365684666833257e-29,,,
buy,DATA/ETH,6.8942970920122484e-34,2953.99,1.832911620014993e-29,,,
buy,DATA/ETH,6.16525434166841e-34,2972.97,1.649620458013494e-29,,,
buy,DATA/ETH,5.5247379600435845e-34,2985.88,1.4846584122121446e-29,,,
buy,DATA/ETH,5.010659507972138e-34,2963.0,1.3361925709909302e-29,,,
buy,DATA/ETH,4.5056854870764485e-34,2965.57,1.2025733138918371e-29,,,
buy,DATA/ETH,4.054911838918837e-34,2965.72,1.0823159825026535e-29,,,
buy,DATA/ETH,3.6505407850845537e-34,2964.81,9.740843842523881e-30,,,
buy,DATA/ETH,3.2998220969074074e-34,2951.93,8.766759458271494e-30,,,
buy,DATA/ETH,2.9605328424095197e-34,2961.21,7.890083512444344e-30,,,
buy,DATA/ETH,2.6509437839367093e-34,2976.33,7.10107516119991e-30,,,
buy,DATA/ETH,2.4145432651922878e-34,2940.96,6.390967645079919e-30,,,
buy,DATA/ETH,2.171206364197818e-34,2943.51,5.7518708805719266e-30,,,
buy,DATA/ETH,1.945375024291328e-34,2956.69,5.176683792514734e-30,,,
sell,DATA/ETH,6.385785562263106e-31,2954.4,1.8917931703075266e-27,,,
buy,DATA/ETH,6.409837975691206e-32,2951.39,1.702613853276774e-27,,,
buy,DATA/ETH,5.790652091898643e-32,2940.28,1.5323524679490967e-27,,,
buy,DATA/ETH,5.192672519897041e-32,2950.99,1.379117221154187e-27,,,
buy,DATA/ETH,4.68163901539204e-32,2945.8,1.2412054990387684e-27,,,
buy,DATA/ETH,4.212631386336393e-32,2946.39,1.1170849491348916e-27,,,
buy,DATA/ETH,3.7877815159973e-32,2949.18,1.0053764542214025e-27,,,
buy,DATA/ETH,3.4184966770420934e-32,2940.99,9.048388087992622e-28,,,
buy,DATA/ETH,3.080522552418257e-32,2937.29,8.14354927919336e-28,,,
buy,DATA/ETH,2.767382659809005e-32,2942.69,7.329194351274024e-28,,,
buy,DATA/ETH,2.5134066580959195e-32,2916.04,6.596274916146622e-28,,,
buy,DATA/ETH,2.2589827864694838e-32,2920.02,5.936647424531959e-28,,,
buy,DATA/ETH,2.0372426870180983e-32,2914.06,5.342982682078764e-28,,,
buy,DATA/ETH,1.8344375067220918e-32,2912.6,4.808684413870888e-28,,,
buy,DATA/ETH,1.6559286804977024e-32,2903.92,4.327815972483799e-28,,,
buy,DATA/ETH,1.488275539551641e-32,2907.94,3.895034375235419e-28,,,
buy,DATA/ETH,1.345620940798528e-32,2894.6,3.5055309377118773e-28,,,
buy,DATA/ETH,1.2101432750430225e-32,2896.79,3.1549778439406895e-28,,,
buy,DATA/ETH,1.0900697041211109e-32,2894.29,2.8394800595466207e-28,,,
buy,DATA/ETH,9.7948907516079e-33,2898.94,2.555532053591959e-28,,,
buy,DATA/ETH,8.833868164569423e-33,2892.88,2.299978848232763e-28,,,
buy,DATA/ETH,7.996977977624816e-33,2876.06,2.0699809634094865e-28,,,
buy,DATA/ETH,7.168566631606698e-33,2887.58,1.8629828670685379e-28,,,
sell,DATA/ETH,6.328758551290201e-31,2893.73,2.0176701349693533e-27,,,
sell,DATA/ETH,5.695882696161181e-31,2892.51,3.665209900716671e-27,,,
sell,DATA/ETH,5.126294426545063e-31,2895.99,5.149779640349695e-27,,,
buy,DATA/ETH,1.782189674745013e-31,2889.58,4.6348016763147254e-27,,,
buy,DATA/ETH,1.6082284012154099e-31,2881.93,4.171321508683253e-27,,,
buy,DATA/ETH,1.4536297898596151e-31,2869.59,3.754189357814928e-27,,,
buy,DATA/ETH,1.3008910195972527e-31,2885.86,3.378770422033435e-27,,,
buy,DATA/ETH,1.169776388241697e-31,2888.39,3.040893379830091e-27,,,
buy,DATA/ETH,1.0476266101080362e-31,2902.65,2.736804041847082e-27,,,
buy,DATA/ETH,9.424872983587363e-32,2903.81,2.4631236376623738e-27,,,
buy,DATA/ETH,8.473135823646444e-32,2906.98,2.2168112738961363e-27,,,
buy,DATA/ETH,7.628000185455453e-32,2906.15,1.9951301465065226e-27,,,
buy,DATA/ETH,6.840837121572168e-32,2916.5,1.7956171318558703e-27,,,
buy,DATA/ETH,6.180700577777332e-32,2905.2,1.616055418670283e-27,,,
buy,DATA/ETH,5.534133125137949e-32,2920.16,1.4544498768032548e-27,,,
buy,DATA/ETH,5.002785685600474e-32,2907.28,1.3090048891229293e-27,,,
buy,DATA/ETH,4.515771987563319e-32,2898.74,1.1781044002106363e-27,,,
buy,DATA/ETH,3.9971784735070823e-32,2947.34,1.0602939601895727e-27,,,
buy,DATA/ETH,3.593619907844368e-32,2950.49,9.542645641706154e-28,,,
buy,DATA/ETH,3.206437184932631e-32,2976.09,8.588381077535539e-28,,,
buy,DATA/ETH,2.88510517251261e-32,2976.8,7.729542969781984e-28,,,
buy,DATA/ETH,2.5988732965217366e-32,2974.19,6.9565886728037855e-28,,,
sell,DATA/ETH,6.14871368752385e-31,2983.45,2.530096852384681e-27,,,
buy,DATA/ETH,8.42363205247316e-32,3003.57,2.277087167146213e-27,,,
buy,DATA/ETH,7.528680852180367e-32,3024.55,2.0493784504315917e-27,,,
buy,DATA/ETH,6.783168834402725e-32,3021.27,1.8444406053884324e-27,,,
sell,DATA/ETH,5.7611971361620275e-31,3013.45,3.580548556385178e-27,,,
buy,DATA/ETH,1.188224625131142e-31,3013.36,3.2224937007466603e-27,,,
buy,DATA/ETH,1.062634977410648e-31,3032.55,2.9002443306719942e-27,,,
buy,DATA/ETH,9.598563416906593e-32,3021.54,2.610219897604795e-27,,,
buy,DATA/ETH,8.65747447787487e-32,3014.99,2.3491979078443155e-27,,,
buy,DATA/ETH,7.82075340516784e-32,3003.8,2.114278117059884e-27,,,
buy,DATA/ETH,7.016138037995933e-32,3013.45,1.9028503053538955e-27,,,
buy,DATA/ETH,6.325838930586144e-32,3008.06,1.712565274818506e-27,,,
buy,DATA/ETH,5.696247022493102e-32,3006.48,1.5413087473366553e-27,,,
buy,DATA/ETH,5.111355306774606e-32,3015.46,1.3871778726029897e-27,,,
buy,DATA/ETH,4.5989234283047496e-32,3016.31,1.2484600853426908e-27,,,
buy,DATA/ETH,4.148838172999591e-32,3009.18,1.1236140768084217e-27,,,
buy,DATA/ETH,3.732949534079588e-32,3009.99,1.0112526691275794e-27,,,
buy,DATA/ETH,3.372742208536074e-32,2998.31,9.101274022148214e-28,,,
buy,DATA/ETH,3.0272494211273146e-32,3006.45,8.191146619933393e-28,,,
buy,DATA/ETH,2.7486976956229656e-32,2980.01,7.372031957940054e-28,,,
buy,DATA/ETH,2.471224027601714e-32,2983.15,6.634828762146048e-28,,,
buy,DATA/ETH,2.2557623762940108e-32,2941.28,5.971345885931443e-28,,,
buy,DATA/ETH,2.0196869635866706e-32,2956.57,5.374211297338299e-28,,,
buy,DATA/ETH,1.8238562479513133e-32,2946.62,4.8367901676044686e-28,,,
buy,DATA/ETH,1.641125313040156e-32,2947.24,4.353111150844022e-28,,,
buy,DATA/ETH,1.4761312820766436e-32,2949.0,3.9178000357596196e-28,,,
buy,DATA/ETH,1.3304355329856933e-32,2944.75,3.526020032183658e-28,,,
buy,DATA/ETH,1.2004003691001331e-32,2937.37,3.173418028965292e-28,,,
buy,DATA/ETH,1.0791773178053696e-32,2940.59,2.8560762260687626e-28,,,
buy,DATA/ETH,9.71606518730401e-33,2939.54,2.5704686034618864e-28,,,
buy,DATA/ETH,8.729135747145335e-33,2944.7,2.3134217431156977e-28,,,
buy,DATA/ETH,7.835069321171483e-33,2952.65,2.082079568804128e-28,,,
buy,DATA/ETH,7.069255579487475e-33,2945.26,1.8738716119237152e-28,,,
buy,DATA/ETH,6.351655007351054e-33,2950.21,1.6864844507313436e-28,,,
buy,DATA/ETH,5.715927641861867e-33,2950.5,1.5178360056582093e-28,,,
buy,DATA/ETH,5.153382334205483e-33,2945.32,1.3660524050923884e-28,,,
buy,DATA/ETH,4.6348496279450645e-33,2947.35,1.2294471645831495e-28,,,
buy,DATA/ETH,4.1528923362691935e-33,2960.46,1.1065024481248346e-28,,,
buy,DATA/ETH,3.6582705101559675e-33,3024.66,9.958522033123511e-29,,,
buy,DATA/ETH,3.288659716236208e-33,3028.14,8.96266982981116e-29,,,
buy,DATA/ETH,2.9599305910869088e-33,3028.0,8.066402846830044e-29,,,
buy,DATA/ETH,2.6559556309736412e-33,3037.1,7.259762562147039e-29,,,
buy,DATA/ETH,2.395644984869007e-33,3030.4,6.533786305932335e-29,,,
buy,DATA/ETH,2.121503838226741e-33,3079.79,5.880407675339101e-29,,,
buy,DATA/ETH,1.922022191717934e-33,3059.49,5.292366907805191e-29,,,
buy,DATA/ETH,1.7116322470262586e-33,3092.0,4.763130217024672e-29,,,
buy,DATA/ETH,1.5307951101463172e-33,3111.54,4.2868171953222044e-29,,,
buy,DATA/ETH,1.3847382210902023e-33,3095.76,3.858135475789984e-29,,,
buy,DATA/ETH,1.2504368842559983e-33,3085.43,3.472321928210986e-29,,,
buy,DATA/ETH,1.1246714651474815e-33,3087.41,3.125089735389887e-29,,,
sell,DATA/ETH,6.3670615818627875e-31,3085.16,1.9955912683438785e-27,,,
sell,DATA/ETH,5.7303554236765085e-31,3088.99,3.765692328362129e-27,,,
sell,DATA/ETH,5.157319881308858e-31,3086.19,5.3573392328117874e-27,,,
sell,DATA/ETH,4.641587893177973e-31,3090.98,6.792044767417313e-27,,,
buy,DATA/ETH,2.1966509597080575e-31,3092.0,6.112840290675582e-27,,,
buy,DATA/ETH,1.9741446788017187e-31,3096.45,5.5015562616080235e-27,,,
