action,pair,amount,price,total_usdt,initial_usd,current_usd,profit
buy,BTC,1.1740788972414411e-38,69338.15,7.326761281988545e-33,,,
buy,BTC,1.0568607719775705e-38,69325.7,6.594085153789691e-33,,,
buy,BTC,9.514811695000822e-39,69303.37,5.934676638410722e-33,,,
buy,BTC,8.559407963049499e-39,69335.13,5.34120897456965e-33,,,
buy,BTC,7.70620909826547e-39,69310.46,4.8070880771126844e-33,,,
buy,BTC,6.936635031908635e-39,69300.0,4.326379269401416e-33,,,
buy,BTC,6.245113611698293e-39,69276.23,3.893741342461274e-33,,,
buy,BTC,5.617052482337026e-39,69320.01,3.5043672082151466e-33,,,
buy,BTC,5.0590919249461115e-39,69268.7,3.153930487393632e-33,,,
buy,BTC,4.5539867789877715e-39,69256.47,2.838537438654269e-33,,,
buy,BTC,4.09660535187589e-39,69289.99,2.5546836947888422e-33,,,
buy,BTC,3.685523584124004e-39,69316.71,2.299215325309958e-33,,,
buy,BTC,3.318488840962797e-39,69285.01,2.069293792778962e-33,,,
buy,BTC,2.987675304686565e-39,69261.0,1.862364413501066e-33,,,
buy,BTC,2.6904390415547665e-39,69221.58,1.6761279721509593e-33,,,
buy,BTC,2.422520978500842e-39,69189.41,1.5085151749358634e-33,,,
buy,BTC,2.180725579351394e-39,69174.92,1.357663657442277e-33,,,
buy,BTC,1.9620548315463235e-39,69196.01,1.2218972916980493e-33,,,
buy,BTC,1.7657475313555626e-39,69200.0,1.0997075625282444e-33,,,
buy,BTC,1.5881636516916123e-39,69243.97,9.8973680627542e-34,,,
buy,BTC,1.4290292611274024e-39,69259.38,8.90763125647878e-34,,,
buy,BTC,1.2861263350146623e-39,69259.38,8.016868130830901e-34,,,
buy,BTC,1.1568352281141273e-39,69300.0,7.215181317747811e-34,,,
buy,BTC,1.0413021156083024e-39,69289.99,6.493663185973029e-34,,,
buy,BTC,9.369765033774214e-40,69304.44,5.844296867375727e-34,,,
buy,BTC,8.440495317201109e-40,69241.16,5.259867180638154e-34,,,
buy,BTC,7.590711189146905e-40,69293.47,4.733880462574339e-34,,,
buy,BTC,6.826785010075804e-40,69342.75,4.260492416316906e-34,,,
buy,BTC,6.148475175899531e-40,69293.48,3.8344431746852153e-34,,,
buy,BTC,5.529277231766187e-40,69348.0,3.4509988572166936e-34,,,
buy,BTC,4.975101213597404e-40,69365.4,3.105898971495024e-34,,,
buy,BTC,4.4790536451107354e-40,69342.75,2.7953090743455217e-34,,,
buy,BTC,4.028344120529604e-40,69391.02,2.5157781669109694e-34,,,
buy,BTC,3.627067353934907e-40,69361.22,2.2642003502198725e-34,,,
buy,BTC,3.2639187549595897e-40,69370.61,2.037780315197885e-34,,,
buy,BTC,2.938527418706832e-40,69346.99,1.8340022836780965e-34,,,
buy,BTC,2.646634454459323e-40,69295.64,1.6506020553102869e-34,,,
buy,BTC,2.380329405843188e-40,69343.43,1.4855418497792582e-34,,,
buy,BTC,2.143286766834799e-40,69311.39,1.3369876648013323e-34,,,
buy,BTC,1.9284403069397554e-40,69330.0,1.203288898321199e-34,,,
buy,BTC,1.7350419537407263e-40,69352.15,1.082960008489079e-34,,,
buy,BTC,1.5615636522747748e-40,69351.0,9.74664007640171e-35,,,
buy,BTC,1.4052295842967344e-40,69359.77,8.77197606876154e-35,,,
buy,BTC,1.264706808207171e-40,69359.76,7.894778461885386e-35,,,
buy,BTC,1.138068271580461e-40,69369.99,7.105300615696848e-35,,,
buy,BTC,1.0245030599979912e-40,69353.63,6.394770554127163e-35,,,
buy,BTC,9.221382484263479e-41,69347.2,5.755293498714446e-35,,,
buy,BTC,8.299745711520811e-41,69343.01,5.179764148843002e-35,,,
buy,BTC,7.469395209337172e-41,69346.5,4.6617877339587014e-35,,,
buy,BTC,6.723764634385793e-41,69333.0,4.1956089605628315e-35,,,
buy,BTC,6.049566312025847e-41,69353.88,3.776048064506548e-35,,,
buy,BTC,5.441853989114339e-41,69389.0,3.3984432580558933e-35,,,
buy,BTC,4.899173877598176e-41,69367.68,3.058598932250304e-35,,,
buy,BTC,4.4094427389276306e-41,69364.75,2.7527390390252736e-35,,,
buy,BTC,3.9685842849423487e-41,69363.25,2.4774651351227463e-35,,,
buy,BTC,3.5632911770126245e-41,69527.44,2.2297186216104716e-35,,,
buy,BTC,3.1984276978204217e-41,69712.96,2.0067467594494243e-35,,,
buy,BTC,2.8813549784085396e-41,69645.94,1.806072083504482e-35,,,
buy,BTC,2.599145429772961e-41,69487.15,1.6254648751540339e-35,,,
buy,BTC,2.342403660935448e-41,69393.03,1.4629183876386305e-35,,,
buy,BTC,2.1059172632641764e-41,69467.04,1.3166265488747674e-35,,,
buy,BTC,1.8951266588317835e-41,69474.33,1.1849638939872906e-35,,,
buy,BTC,1.7091844330921037e-41,69329.2,1.0664675045885616e-35,,,
buy,BTC,1.5353692838879377e-41,69460.0,9.598207541297054e-36,,,
buy,BTC,1.381233211291597e-41,69490.13,8.638386787167349e-36,,,
buy,BTC,1.2422184048270565e-41,69540.0,7.774548108450614e-36,,,
buy,BTC,1.119213310479989e-41,69464.4,6.997093297605552e-36,,,
buy,BTC,1.0065442916171174e-41,69516.0,6.297383967844997e-36,,,
buy,BTC,9.059857836155329e-42,69508.64,5.6676455710604974e-36,,,
buy,BTC,8.146578547976326e-42,69570.87,5.100881013954447e-36,,,
buy,BTC,7.331625619224122e-42,69573.67,4.5907929125590026e-36,,,
buy,BTC,6.597862765965799e-42,69580.0,4.131713621303102e-36,,,
buy,BTC,5.934419290473337e-42,69622.88,3.718542259172792e-36,,,
buy,BTC,5.3361955247827724e-42,69685.27,3.346688033255513e-36,,,
buy,BTC,4.8095654651292156e-42,69584.0,3.012019229929962e-36,,,
buy,BTC,4.327042492420845e-42,69609.19,2.7108173069369657e-36,,,
buy,BTC,3.891468663939009e-42,69660.52,2.439735576243269e-36,,,
buy,BTC,3.496792028174685e-42,69770.68,2.1957620186189423e-36,,,
buy,BTC,3.1463894830118715e-42,69786.72,1.9761858167570482e-36,,,
buy,BTC,2.8352729550967825e-42,69700.02,1.7785672350813435e-36,,,
buy,BTC,2.5503526624852267e-42,69738.09,1.600710511573209e-36,,,
buy,BTC,2.2930578142350428e-42,69806.81,1.4406394604158882e-36,,,
buy,BTC,2.0624759633727823e-42,69850.0,1.2965755143742994e-36,,,
buy,BTC,1.860401152268516e-42,69693.33,1.1669179629368695e-36,,,
buy,BTC,1.6739543977269194e-42,69710.26,1.0502261666431826e-36,,,
buy,BTC,1.507615431044509e-42,69661.41,9.452035499788643e-37,,,
buy,BTC,1.3567500789887172e-42,69666.74,8.506831949809778e-37,,,
buy,BTC,1.2218802835027646e-42,69620.83,7.6561487548288e-37,,,
buy,BTC,1.0986502699115443e-42,69686.86,6.89053387934592e-37,,,
buy,BTC,9.885015448043305e-43,69706.86,6.201480491411328e-37,,,
buy,BTC,8.895219948378915e-43,69717.0,5.5813324422701946e-37,,,
buy,BTC,8.009028299516941e-43,69688.01,5.023199198043175e-37,,,
buy,BTC,7.201724442875121e-43,69749.95,4.520879278238857e-37,,,
buy,BTC,6.486163454878651e-43,69700.36,4.068791350414972e-37,,,
buy,BTC,5.843142916782531e-43,69633.61,3.661912215373475e-37,,,
buy,BTC,5.2569790012583964e-43,69658.11,3.295720993836127e-37,,,
buy,BTC,4.73289478618907e-43,69634.36,2.9661488944525143e-37,,,
buy,BTC,4.261195736162928e-43,69608.37,2.669534005007263e-37,,,
buy,BTC,3.832650760744943e-43,69652.42,2.4025806045065367e-37,,,
buy,BTC,3.449639260253501e-43,69647.3,2.162322544055883e-37,,,
buy,BTC,3.1046374441473082e-43,69648.15,1.946090289650295e-37,,,
buy,ETH,5.1566540264293947e-42,3773.94,1.7514812606852654e-37,,,
,,,,,100.0,102.74987538764275,2.7498753876427457
